,dataset,challenge,balance_class,process_approach,imputation,patient_group,drug_group,train_test_rate,remove_low_DAS,random_state,model_id,MAE,MSE,RMSE,R2,Pearson_Correlation,Accuracy,F1-Score
1118,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.8397973933701965,1.2141318331159665,1.1018765053834148,0.252579618310452,0.5320961476945513,0.5161290322580645,0.3771929824561404
1119,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.7828460528334075,0.9851205769463992,0.9925324059930736,0.2653775749010226,0.5445217350766847,0.4838709677419355,0.4138047138047138
1120,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,1.1123365136605112,1.9400007206097536,1.3928390864022138,-0.3946877013593699,0.0629191011518479,0.3666666666666666,0.2856118791602662
1121,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,1.087415254355084,1.9978461328996404,1.4134518502232896,0.2853666103678568,0.5985861380540314,0.5333333333333333,0.5283524904214559
1122,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,1.069272040709474,1.9496049850831856,1.3962825591846322,-0.2924250250230407,0.0563094122053282,0.4,0.2690690690690691
1123,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,1.1159204323582232,1.7560937592108266,1.3251768784622022,-0.5811045455551773,0.077573000710641,0.3666666666666666,0.3222222222222222
1124,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.792091769930772,0.830719744244568,0.911438283288873,0.1962776403170388,0.4442600440869524,0.3666666666666666,0.2916666666666667
1125,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.907608826310543,1.148354537355967,1.0716130539312998,0.2089173388929562,0.4737301366848726,0.4,0.2890756302521008
1126,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.9326844857785052,1.3859479107533716,1.1772628893978487,-0.0036536958590756,0.2216363568639807,0.4193548387096774,0.3195767195767195
1127,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.9972758151062218,1.40486007258628,1.1852679328262787,0.2625854593463875,0.5442990641793004,0.4838709677419355,0.4161469161469162
1128,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,1.0371801923668793,1.849782244657648,1.360067000062,-0.2738368456605728,0.1089867407629699,0.3548387096774194,0.2703296703296703
1129,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.9431529048789552,1.3663100717805037,1.1688926690592698,0.1152423421182643,0.4622543229827282,0.4516129032258064,0.4103896103896103
1130,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.9084307260745672,1.3749959349012468,1.1726022065906438,0.0879917519891227,0.3936894414170598,0.6,0.5823529411764706
1131,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.972304793373534,1.7488435934139646,1.3224385026964258,-0.0202467712783172,0.3307860645493155,0.5,0.4572006940427993
1132,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.9604343325289848,1.2828099376673123,1.13261199784715,0.0363121906796066,0.3217174013980011,0.4333333333333333,0.3871252204585538
1133,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.9421720866663152,1.234836505118871,1.1112319762852718,-0.2048612012859871,0.319985481736399,0.3666666666666666,0.3060606060606061
1134,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.9009173398351248,1.3449453786597756,1.1597178013033065,0.2623505517165252,0.5182472331740966,0.4,0.3079579579579579
1135,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.937013144107921,1.40274219006769,1.1843741765454403,-0.0505966340934069,0.4332137459811992,0.4666666666666667,0.4444122476576838
1136,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.8755704962558377,1.1390218904637073,1.067249685155122,0.250173674205056,0.5818857069600732,0.5483870967741935,0.5145969498910675
1137,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,1.0588222995334562,1.7747268587216891,1.332188747408448,-0.4945755498272939,0.1241076629514345,0.4193548387096774,0.3659451659451659
1138,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,1.1402891313653414,1.983813496130558,1.408479142951914,-0.2730890475540295,0.2051333940371,0.4193548387096774,0.2606837606837606
1139,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.920232856743264,1.2616370317777177,1.123226171248568,-0.0841414041655976,0.3931155921977453,0.3870967741935484,0.2912912912912913
1140,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.8286527048190945,1.1208329775893362,1.0586939961997217,0.2490297351415753,0.6230445907541154,0.3666666666666666,0.3732758620689655
1141,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,1.144048765486688,1.842303813573359,1.3573149279269563,-0.2605460397237178,0.2434143389124298,0.2666666666666666,0.2085385878489326
1142,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,1.0257060654818373,1.6887647314073588,1.2995248098467989,0.2360285533672854,0.5226520751531023,0.4333333333333333,0.3787347155768208
1143,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,1.0275654043408422,1.6086618329551725,1.2683303327426858,-0.0334717923188603,0.1557509080284564,0.3666666666666666,0.3097643097643098
1144,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.8589341141982225,1.0194568475468722,1.0096815574956652,0.2686723493834473,0.5489903835917317,0.4666666666666667,0.4180623973727422
1145,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base Random Forest,0.8934145785463221,1.410098369492014,1.1874756290097133,0.0244453063487889,0.4457835018399124,0.4333333333333333,0.3721153846153846
1146,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.8337406504061925,1.0705866015564454,1.0346915489924742,0.2212117643374953,0.4896509193690381,0.4838709677419355,0.4108932461873638
1147,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.8773489800661723,1.1419715744322037,1.0686307006783042,0.1387702921010263,0.3826187270674181,0.5161290322580645,0.4652777777777777
1148,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.0071052717200983,1.3944073222125717,1.1808502539325516,0.1416019046926057,0.469439221057769,0.3225806451612903,0.2111111111111111
1149,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.8545170842851971,1.025010146498486,1.0124278475518569,0.2356311935886539,0.6178412140352643,0.4193548387096774,0.3294117647058823
1150,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.0079809420108783,1.5438396271781842,1.2425134313874375,-0.1098831655175329,0.3313636660780617,0.4333333333333333,0.3652777777777777
1151,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.1347111433858308,1.8709199971889123,1.3678157760418297,0.3307683323033786,0.6949907897535181,0.3333333333333333,0.2288288288288288
1152,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.0498515117952243,1.7719548622021344,1.3311479490282567,-0.1746578535874936,0.1805154600453211,0.3666666666666666,0.3428793428793428
1153,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.9746808515839696,1.4291815139477986,1.195483799115571,-0.2867680761770816,0.1305938399821989,0.4333333333333333,0.3459595959595959
1154,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.8777502004178704,1.1480846470762238,1.0714871194168525,-0.1107732879311735,0.3407149152303608,0.4,0.3259259259259259
1155,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.8709475029078239,1.096398738117954,1.0470906064510148,0.2447088393260755,0.5209519979568649,0.4,0.3135135135135135
1156,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.904674646982483,1.2338538830163863,1.1107897564419589,0.1064873360454644,0.4216155882104879,0.4193548387096774,0.3606060606060606
1157,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.981790821417781,1.4293541231811722,1.1955559891452898,0.2497284713654229,0.5432629992182609,0.4516129032258064,0.3648018648018649
1158,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.9847918709909884,1.524811417201997,1.2348325462191208,-0.0500484430129806,0.2761118435260589,0.3870967741935484,0.3183261183261183
1159,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.9013014311852454,1.3628499346989498,1.1674116389255975,0.1174829629286164,0.405617548309805,0.4838709677419355,0.4073260073260072
1160,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.9447806152667974,1.406585078574761,1.1859953956802534,0.0670392830787951,0.4869234841462214,0.4333333333333333,0.3957264957264957
1161,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.0054504954751982,1.4798884311763296,1.2165066506913678,0.1366572748724984,0.3911983755267183,0.4,0.2817337461300309
1162,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.9569950952157324,1.4239321524966,1.193286282706962,-0.069703325775293,0.393073642728505,0.3666666666666666,0.2717086834733893
1163,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.9203660507649584,1.0774184448727189,1.037987690135446,-0.0512644195371105,0.4178690590546069,0.3,0.1578947368421052
1164,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.8872923517461085,1.202977196286448,1.0968031711690334,0.3402144955339671,0.6411934569199988,0.4333333333333333,0.3518518518518518
1165,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.9690146155344797,1.3853446387165491,1.1770066434462252,-0.0375665783779703,0.5611977906054548,0.3333333333333333,0.300324196875921
1166,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.800890067050512,1.0716024903928494,1.0351823464457115,0.2945563515404759,0.5454342290134713,0.4838709677419355,0.4511784511784512
1167,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.0222641587711274,1.500024552050672,1.224754894683288,-0.263236654484613,0.1073685102690762,0.3548387096774194,0.2997198879551821
1168,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.0977571298368771,1.7800457295643186,1.334183544181354,-0.142323472883822,0.3738881187223246,0.4838709677419355,0.3823529411764705
1169,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.8657600012636508,1.0897405860087637,1.0439064067284785,0.063571487413399,0.4684192508735739,0.5161290322580645,0.4485144485144485
1170,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.8754754249324134,1.241422911003503,1.1141915952848966,0.1682331704026701,0.5901089609285889,0.4666666666666667,0.4069264069264069
1171,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.9436635531550398,1.420297519252667,1.1917623585483252,0.0282002349814491,0.432534311945402,0.3,0.2079365079365079
1172,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.013259191618612,1.6216007639661512,1.273420890344646,0.266412509411234,0.6117062267156533,0.3333333333333333,0.2097812097812098
1173,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,1.1193758140050103,1.9006689798893568,1.378647518363326,-0.2210694236728694,0.0559403257424139,0.4333333333333333,0.3448773448773448
1174,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.8614466985728922,1.155713460222099,1.0750411435020053,0.1709259575979315,0.5085029716860237,0.5333333333333333,0.5111111111111111
1175,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,Random forest,0.9503721246204192,1.4232378470278002,1.1929953256521169,0.0153549625405204,0.3441069197747859,0.3,0.2044817927170868
1176,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,0.8632398512460953,1.0918398413198664,1.044911403574421,0.2057512933457947,0.4805593740131638,0.4516129032258064,0.388835725677831
1177,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,0.9397422812126922,1.4425658867811275,1.2010686436591074,-0.0879260264558292,0.2282137317792668,0.4193548387096774,0.3802308802308802
1178,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,0.9027721989621328,1.4093908160604989,1.1871776682790571,0.132378055695813,0.4354270998838488,0.5161290322580645,0.444377990430622
1179,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.0492691142435533,1.6344911991183348,1.278472212884713,-0.2188699704367041,0.1500282255718441,0.2580645161290322,0.2771095571095571
1180,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.0546147612164245,1.7043872448261177,1.305521828552138,-0.2253026009009082,0.1511366114089679,0.3666666666666666,0.3350984764028242
1181,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.0751396122815104,2.088387629820024,1.4451254719988933,0.252979743440987,0.5099591198469693,0.4333333333333333,0.4008011806873287
1182,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.2110531307004857,2.2623262962083186,1.5041031534467038,-0.499733095862269,0.1737885653268145,0.4,0.3853276353276353
1183,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.0847113709106384,1.8218562965955656,1.3497615702766046,-0.640314053157425,-0.0528832060205646,0.3666666666666666,0.3241215574548907
1184,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,0.924214208485974,1.3281851161377571,1.1524691389090456,-0.2850207100937174,0.3271111381331163,0.5,0.4944258639910813
1185,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.0600898423309413,1.6372919290513672,1.279567086577084,-0.1279036343821613,0.2151786693468085,0.3666666666666666,0.353968253968254
1186,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,0.9370280314679056,1.358108244962976,1.1653790134385362,0.0165067901485288,0.2899979444096447,0.3548387096774194,0.262125902992776
1187,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.1473883259168751,1.7699489786747844,1.3303942944386016,0.0709493859505796,0.4066382888376472,0.3548387096774194,0.3249662618083671
1188,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.0999294337963814,1.6176087346007535,1.2718524814618848,-0.1139525281680811,0.3053536249930152,0.3548387096774194,0.3245812158855637
1189,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,0.8772447517631731,1.435061847990516,1.1979406696454191,0.070721949748243,0.4535836791085597,0.5161290322580645,0.5005659309564233
1190,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.0095565187281872,1.5328078813963102,1.238066186193739,-0.0166818642630488,0.4158107188297145,0.4,0.3784313725490196
1191,validation,regression,1,SC,IterativeImputer,['bionaive TNF'],all,0.8,True,2022,base XGBoost,1.0575463648908543,1.910689357060652,1.382276874240704,-0.1146649447658993,0.2323330755588648,0.4333333333333333,0.42211486849168
